#,Date Time,température Temp (°C),tension Volt (V)
3121,14/06/2021 05:00:00,18.334,1.15797
3122,14/06/2021 05:15:00,18.265,1.15736
3123,14/06/2021 05:30:00,18.2,1.16098
3124,14/06/2021 05:45:00,18.145,1.1622
3125,14/06/2021 06:00:00,18.094,1.16236
3126,14/06/2021 06:15:00,18.056,1.15862
3127,14/06/2021 06:30:00,18.029,1.16125
3128,14/06/2021 06:45:00,18.016,1.16144
3129,14/06/2021 07:00:00,18.026,1.16026
3130,14/06/2021 07:15:00,18.066,1.16232
3131,14/06/2021 07:30:00,18.137,1.16037
3132,14/06/2021 07:45:00,18.228,1.15583
3133,14/06/2021 08:00:00,18.408,1.15316
3134,14/06/2021 08:15:00,18.556,1.15229
3135,14/06/2021 08:30:00,18.736,1.14942
3136,14/06/2021 08:45:00,18.953,1.14374
3137,14/06/2021 09:00:00,19.123,1.14088
3138,14/06/2021 09:15:00,19.317,1.1389
3139,14/06/2021 09:30:00,19.497,1.13531
3140,14/06/2021 09:45:00,19.711,1.13142
3141,14/06/2021 10:00:00,19.871,1.131
3142,14/06/2021 10:15:00,20.076,1.12802
3143,14/06/2021 10:30:00,20.262,1.12478
3144,14/06/2021 10:45:00,20.423,1.12261
3145,14/06/2021 11:00:00,20.622,1.1268
3146,14/06/2021 11:15:00,20.808,1.12184
3147,14/06/2021 11:30:00,20.991,1.11875
3148,14/06/2021 11:45:00,21.157,1.11887
3149,14/06/2021 12:00:00,21.294,1.11696
3150,14/06/2021 12:15:00,21.445,1.11429
3151,14/06/2021 12:30:00,21.58,1.11479
3152,14/06/2021 12:45:00,21.748,1.11833
3153,14/06/2021 13:00:00,21.897,1.11849
